kind,episode,loss,policy_loss,value_loss,entropy,steps,hpwl_local_end,time_sec
swap,11,110343926.000000,,,,80,8057.489975,0.278447
swap,12,47998671.000000,,,,80,6470.510064,0.267140
swap,13,74432064.000000,,,,80,10218.409952,0.252941
swap,14,79854470.000000,,,,80,10289.329965,0.239537
swap,15,40279517.000000,,,,80,6853.609957,0.279582
swap,16,49661439.000000,,,,80,6976.890020,0.269392
swap,17,39197833.000000,,,,80,9324.630003,0.252260
swap,18,45098030.000000,,,,80,6873.949989,0.289867
swap,19,62898968.000000,,,,80,9253.070025,0.273268
swap,20,21372312.500000,,,,80,6175.649947,0.243940
swap,21,54016281.000000,,,,80,10953.550020,0.267480
swap,22,112498172.000000,,,,80,6999.329970,0.229495
swap,23,4951250.875000,,,,80,6716.450010,0.262422
swap,24,83661708.000000,,,,80,5892.929997,0.257976
swap,25,40418740.000000,,,,80,7901.689870,0.274289
swap,26,4704423.875000,,,,80,6775.569952,0.284660
swap,27,19301590.500000,,,,80,7145.970021,0.262065
swap,28,54606625.000000,,,,80,7767.590012,0.269054
swap,29,67485522.000000,,,,80,8910.769980,0.265719
swap,30,101408602.000000,,,,80,8743.910052,0.270695
swap,31,19160809.000000,,,,80,6696.109954,0.264087
swap,32,26288114.000000,,,,80,8619.570107,0.287344
swap,33,73351080.000000,,,,80,10192.489990,0.261670
swap,34,70738356.000000,,,,80,8339.189928,0.284748
swap,35,6317865.625000,,,,80,8041.089992,0.261066
swap,36,70719980.000000,,,,80,5907.889987,0.290355
swap,37,21249111.000000,,,,80,7012.630015,0.300329
swap,38,53090391.000000,,,,80,8000.250023,0.277567
swap,39,35734124.000000,,,,80,7489.469998,0.263261
swap,40,36089789.000000,,,,80,10345.729989,0.266433
swap,41,67501390.000000,,,,80,6937.770022,0.274036
swap,42,98753374.000000,,,,80,8194.370013,0.271895
swap,43,35478425.000000,,,,80,7592.389973,0.280174
swap,44,5911477.500000,,,,80,6824.689996,0.269636
swap,45,6744257.375000,,,,80,11566.790008,0.258054
swap,46,47017539.000000,,,,80,8583.449925,0.264748
swap,47,97992668.000000,,,,80,5898.730006,0.244716
swap,48,37927356.000000,,,,80,10455.730046,0.264081
swap,49,25036002.000000,,,,80,7162.650017,0.261169
swap,50,57711431.000000,,,,80,7575.669964,0.278533
swap,51,60649154.000000,,,,80,9552.690041,0.267225
swap,52,10513371.500000,,,,80,7347.410003,0.251919
swap,53,29475729.500000,,,,80,9317.870010,0.268786
swap,54,33926479.000000,,,,80,9395.770028,0.241624
swap,55,51830222.000000,,,,80,10019.110024,0.256205
swap,56,13721175.500000,,,,80,8005.310027,0.252251
swap,57,63120885.000000,,,,80,7706.969948,0.273755
swap,58,30256502.000000,,,,80,5929.749969,0.260512
swap,59,112517716.000000,,,,80,7008.069947,0.291565
swap,60,67748704.000000,,,,80,5960.409962,0.266491
swap,1,33423010.000000,,,,80,7132.929940,0.264805
swap,2,37435837.000000,,,,80,5171.389943,0.273748
swap,3,16965434.000000,,,,80,6311.069951,0.261875
swap,4,14977423.750000,,,,80,4815.289982,0.284246
swap,5,37711185.000000,,,,80,5242.009986,0.251557
swap,6,13166209.500000,,,,80,6683.289983,0.281159
swap,7,24344758.000000,,,,80,6243.289981,0.274316
swap,8,37026503.000000,,,,80,7156.909975,0.282638
swap,9,25325748.500000,,,,80,8130.330003,0.273986
swap,10,15491854.250000,,,,80,6693.749973,0.264859
swap,11,26223966.000000,,,,80,7216.409930,0.262900
swap,12,6308579.375000,,,,80,6658.810017,0.300290
swap,13,33666066.000000,,,,80,6433.050000,0.298314
swap,14,35416928.000000,,,,80,6876.830003,0.268771
swap,15,29929564.500000,,,,80,5989.270005,0.270193
swap,16,32328093.000000,,,,80,6715.929997,0.260755
swap,17,26032420.500000,,,,80,5206.649940,0.267873
swap,18,36224698.000000,,,,80,7815.129947,0.260978
swap,19,33678569.000000,,,,80,5160.509957,0.256088
swap,20,37157512.000000,,,,80,5235.409966,0.243152
swap,21,35684633.000000,,,,80,6908.549962,0.270678
swap,22,29121956.500000,,,,80,4328.609970,0.255571
swap,23,20759183.000000,,,,80,5236.669955,0.274700
swap,24,37335357.000000,,,,80,7630.689954,0.281796
swap,25,21792910.000000,,,,80,5206.329949,0.261089
swap,26,35863954.000000,,,,80,7291.009968,0.260195
swap,27,34688254.000000,,,,80,4340.869935,0.255417
swap,28,6880920.375000,,,,80,6466.109952,0.257553
swap,29,35044812.000000,,,,80,8672.449986,0.265552
swap,30,6574130.750000,,,,80,4496.829991,0.271862
swap,31,6813974.500000,,,,80,3628.649998,0.276042
swap,32,35453888.000000,,,,80,7643.870049,0.253211
swap,33,28538494.000000,,,,80,7804.769985,0.253185
swap,34,38942341.000000,,,,80,7057.190047,0.245187
swap,35,34987300.000000,,,,80,6009.989976,0.233450
swap,36,26880507.000000,,,,80,7706.429967,0.238187
swap,37,43012431.000000,,,,80,6695.229973,0.257353
swap,38,4342706.750000,,,,80,6563.609933,0.268343
swap,39,29800919.000000,,,,80,6764.689984,0.291188
swap,40,37720367.000000,,,,80,5774.409978,0.259699
swap,41,10745010.750000,,,,80,7336.089982,0.253647
swap,42,27410386.500000,,,,80,7857.910001,0.237909
swap,43,35720620.000000,,,,80,8448.569959,0.244200
swap,44,40133396.000000,,,,80,7717.309964,0.250248
swap,45,28188246.000000,,,,80,10307.289916,0.267071
swap,46,39625908.000000,,,,80,7936.970018,0.237402
swap,47,28610466.000000,,,,80,8084.549966,0.251962
swap,48,29592204.500000,,,,80,6413.809982,0.243486
swap,49,30152046.000000,,,,80,4336.349961,0.292930
swap,50,33359036.500000,,,,80,9001.149979,0.244866
swap,51,35445940.000000,,,,80,6415.069961,0.258842
swap,52,40386562.000000,,,,80,7062.209996,0.252982
swap,53,21252279.500000,,,,80,10279.049945,0.245718
swap,54,20721070.000000,,,,80,5204.029958,0.280393
swap,55,35448968.000000,,,,80,6939.389973,0.347195
swap,56,26028594.500000,,,,80,8391.450009,0.295973
swap,57,19242875.500000,,,,80,6446.449997,0.263063
swap,58,33868326.000000,,,,80,9433.630021,0.277778
swap,59,26014460.000000,,,,80,8545.149989,0.252198
swap,60,31135662.000000,,,,80,6460.669974,0.248520
swap,1,41886491.000000,,,,80,4698.750026,0.263665
swap,2,15065442.250000,,,,80,5340.010011,0.305758
swap,3,8062092.000000,,,,80,4007.410037,0.240525
swap,4,12015308.250000,,,,80,4515.850053,0.254153
swap,5,14900253.250000,,,,80,4035.070034,0.262162
swap,6,11257024.000000,,,,80,4666.530024,0.268415
swap,7,43956867.000000,,,,80,3939.870025,0.253836
swap,8,7608555.500000,,,,80,4842.710038,0.256029
swap,9,59112989.000000,,,,80,4742.170027,0.257312
swap,10,34122922.000000,,,,80,4682.330041,0.230017
swap,11,39662872.000000,,,,80,5353.610009,0.262951
swap,12,29610570.500000,,,,80,4715.070014,0.282814
swap,13,14573860.250000,,,,80,3960.710021,0.258458
swap,14,41792900.000000,,,,80,4584.310037,0.267514
swap,15,65290916.000000,,,,80,3923.550025,0.268403
swap,16,7979420.375000,,,,80,4752.690032,0.269012
swap,17,30032002.000000,,,,80,4066.430016,0.282991
swap,18,12587907.000000,,,,80,5661.109991,0.231305
swap,19,17698776.500000,,,,80,4766.290016,0.282608
swap,20,7322516.250000,,,,80,4736.830024,0.259255
swap,21,16709855.000000,,,,80,4674.270027,0.278376
swap,22,21012200.000000,,,,80,5262.010025,0.229816
swap,23,26245424.500000,,,,80,4776.810038,0.266212
swap,24,17006469.000000,,,,80,5763.070027,0.264166
swap,25,39754616.000000,,,,80,4418.390010,0.257297
swap,26,32154411.000000,,,,80,4560.030029,0.246533
swap,27,25697685.500000,,,,80,4788.410017,0.256706
swap,28,10592699.250000,,,,80,4704.190017,0.256577
swap,29,31314805.000000,,,,80,4926.789978,0.266522
swap,30,14087245.750000,,,,80,4715.070014,0.280171
swap,31,6952050.750000,,,,80,3645.770027,0.278618
swap,32,49168500.000000,,,,80,4814.130088,0.248237
swap,33,14353966.250000,,,,80,4396.529995,0.269691
swap,34,14641938.500000,,,,80,3994.170027,0.258312
swap,35,16414194.000000,,,,80,4717.790046,0.276539
swap,36,19231244.000000,,,,80,4777.170042,0.255719
swap,37,20444114.000000,,,,80,3909.490005,0.253865
swap,38,25732413.000000,,,,80,4744.990051,0.240949
swap,39,61270679.000000,,,,80,5208.170053,0.250720
swap,40,29093995.000000,,,,80,4744.950042,0.254710
swap,41,88452278.000000,,,,80,4301.850020,0.260219
swap,42,51435121.000000,,,,80,4782.610023,0.268417
swap,43,38113230.000000,,,,80,4576.150086,0.239374
swap,44,17042596.000000,,,,80,5351.310041,0.259592
swap,45,13257549.750000,,,,80,3953.050014,0.281607
swap,46,13713629.500000,,,,80,4288.290072,0.288418
swap,47,54239424.000000,,,,80,4547.970043,0.275750
swap,48,22151150.000000,,,,80,4344.949995,0.286261
swap,49,22698213.000000,,,,80,4736.790050,0.255302
swap,50,38776387.000000,,,,80,4799.290022,0.237476
swap,51,9767153.000000,,,,80,5214.289996,0.251554
swap,52,25696070.500000,,,,80,4788.510051,0.251295
swap,53,7152092.875000,,,,80,4777.630050,0.242539
swap,54,22161692.500000,,,,80,4701.470054,0.269191
swap,55,12880106.250000,,,,80,4772.190044,0.275593
swap,56,12293965.250000,,,,80,4902.190042,0.282639
swap,57,34148715.000000,,,,80,4785.690046,0.253930
swap,58,34456397.000000,,,,80,4939.910045,0.267294
swap,59,6215199.875000,,,,80,4355.830073,0.266843
swap,60,22647116.500000,,,,80,4704.190040,0.283517
swap,1,25626556.000000,,,,80,4188.460018,0.267888
swap,2,28832084.000000,,,,80,4485.720046,0.237154
swap,3,31804541.000000,,,,80,4035.300032,0.264101
swap,4,25159223.500000,,,,80,3693.620058,0.338371
swap,5,24323847.500000,,,,80,5472.500009,0.364841
swap,6,28823768.500000,,,,80,3709.940054,0.345697
swap,7,31441027.500000,,,,80,4242.860042,0.356094
swap,8,26588962.500000,,,,80,3766.100032,0.357302
swap,9,6657062.500000,,,,80,4229.620021,0.229992
swap,10,33659517.000000,,,,80,4367.760070,0.261873
swap,11,29450141.500000,,,,80,3742.580051,0.270849
swap,12,27751569.500000,,,,80,4284.400031,0.242794
swap,13,28510012.500000,,,,80,3688.180044,0.250754
swap,14,25154151.500000,,,,80,3753.460056,0.313470
swap,15,33478401.500000,,,,80,3687.860048,0.325826
swap,16,29782555.000000,,,,80,3171.180011,0.260894
swap,17,24971154.000000,,,,80,4093.619995,0.256744
swap,18,20963863.500000,,,,80,3677.300051,0.263538
swap,19,11747491.750000,,,,80,3748.020053,0.260624
swap,20,35699327.000000,,,,80,3699.900057,0.263441
swap,21,36139675.000000,,,,80,4316.920038,0.257337
swap,22,28895027.500000,,,,80,3714.420053,0.256399
swap,23,34882267.000000,,,,80,4413.860043,0.258501
swap,24,7128783.250000,,,,80,3827.260029,0.266267
swap,25,15872589.750000,,,,80,3798.740054,0.240708
swap,26,22771686.500000,,,,80,5327.260059,0.280211
swap,27,31433855.000000,,,,80,4308.140064,0.254449
swap,28,30975074.500000,,,,80,4860.920030,0.269712
swap,29,30674739.000000,,,,80,3748.020056,0.277550
swap,30,33157304.000000,,,,80,4343.860050,0.270450
swap,31,30739471.000000,,,,80,3728.620035,0.252004
swap,32,35574906.000000,,,,80,3743.420057,0.274900
swap,33,33055177.500000,,,,80,4380.440042,0.237934
swap,34,28727870.500000,,,,80,3731.700046,0.260238
swap,35,29702924.500000,,,,80,4231.980045,0.274005
swap,36,9120366.750000,,,,80,3845.380093,0.259809
swap,37,5433433.375000,,,,80,2223.979997,0.296397
swap,38,33729018.000000,,,,80,3660.980051,0.254388
swap,39,22902446.500000,,,,80,3557.620020,0.230601
swap,40,33053133.000000,,,,80,3881.300041,0.257331
swap,41,31535170.500000,,,,80,3280.820045,0.242682
swap,42,34192420.000000,,,,80,3176.620025,0.238947
swap,43,38352380.000000,,,,80,4386.660003,0.276930
swap,44,21299739.500000,,,,80,3731.700046,0.289801
swap,45,8998369.750000,,,,80,3742.260043,0.270657
swap,46,19624652.000000,,,,80,3105.900020,0.268072
swap,47,27324990.500000,,,,80,4093.100027,0.285850
swap,48,29788933.000000,,,,80,4311.220069,0.238353
swap,49,28904860.500000,,,,80,3776.400029,0.280568
swap,50,33332255.000000,,,,80,3740.220033,0.270238
swap,51,33411337.500000,,,,80,4357.300054,0.261680
swap,52,40225055.000000,,,,80,5227.700018,0.236737
swap,53,37776768.000000,,,,80,5145.680048,0.293192
swap,54,14074451.000000,,,,80,3753.140051,0.266171
swap,55,29101369.000000,,,,80,4605.019991,0.283762
swap,56,35388219.000000,,,,80,3723.180036,0.244882
swap,57,27400908.500000,,,,80,4334.380061,0.232747
swap,58,28242922.500000,,,,80,3676.460047,0.256872
swap,59,26131924.500000,,,,80,3636.300054,0.254379
swap,60,32125701.500000,,,,80,3838.980049,0.250954
swap,1,25213688.000000,,,,80,2510.259993,0.296116
swap,2,11114402.250000,,,,80,3136.060033,0.248686
swap,3,35355954.000000,,,,80,3277.860015,0.235659
swap,4,37072846.000000,,,,80,3157.820006,0.253121
swap,5,31444133.000000,,,,80,3065.800004,0.241794
swap,6,29806819.500000,,,,80,3165.980006,0.271983
swap,7,27494363.000000,,,,80,3177.320016,0.410540
swap,8,24574174.500000,,,,80,3282.980016,0.279042
swap,9,36473112.000000,,,,80,3026.959999,0.299238
swap,10,32696588.000000,,,,80,3105.980039,0.774997
swap,11,33953511.000000,,,,80,3038.140050,1.729818
swap,12,33040080.000000,,,,80,3182.760014,0.336447
swap,13,32371919.500000,,,,80,2516.380023,0.304571
swap,14,30438776.500000,,,,80,3278.000016,0.286305
swap,15,19222015.500000,,,,80,3269.800013,0.263299
swap,16,31962389.000000,,,,80,3101.160008,0.262039
swap,17,24658044.500000,,,,80,2662.160014,0.262339
swap,18,12131923.500000,,,,80,3095.940032,0.289723
swap,19,35102586.000000,,,,80,3234.440007,0.266728
swap,20,15248810.000000,,,,80,2597.340048,0.264596
swap,21,34572209.000000,,,,80,3158.280032,0.238113
swap,22,17284734.500000,,,,80,3264.780007,0.243493
swap,23,34613139.000000,,,,80,2659.860001,0.253064
swap,24,22890491.000000,,,,80,3125.640023,0.262158
swap,25,22060851.000000,,,,80,3199.500008,0.231199
swap,26,33451374.000000,,,,80,3089.820046,0.247169
swap,27,19380144.500000,,,,80,3158.280015,0.248384
swap,28,30743543.500000,,,,80,3103.420041,0.268492
swap,29,26904186.000000,,,,80,3081.880060,0.244303
swap,30,35858667.000000,,,,80,3120.200040,0.258662
swap,31,30414075.000000,,,,80,3125.640038,0.248982
swap,32,36683095.000000,,,,80,3171.880006,0.259700
swap,33,18452936.000000,,,,80,3114.759999,0.238571
swap,34,27421329.000000,,,,80,2505.279990,0.253690
swap,35,37847772.000000,,,,80,3146.940038,0.252527
swap,36,33269293.000000,,,,80,3117.520016,0.272072
swap,37,36622208.000000,,,,80,3146.940041,0.250278
swap,38,15000523.500000,,,,80,3030.200037,0.253330
swap,39,32917501.500000,,,,80,3250.720031,0.236030
swap,40,34189310.000000,,,,80,3185.480042,0.238375
swap,41,34180191.000000,,,,80,2703.840019,0.241972
swap,42,36044647.000000,,,,80,3193.080043,0.257637
swap,43,32690646.500000,,,,80,3188.200011,0.236642
swap,44,14720720.000000,,,,80,3180.040015,0.260174
swap,45,34715825.000000,,,,80,3153.260007,0.278860
swap,46,18927854.500000,,,,80,3141.960038,0.264923
swap,47,32591741.500000,,,,80,3199.080008,0.255933
swap,48,22329929.000000,,,,80,2662.580010,0.267541
swap,49,38096793.000000,,,,80,3294.280017,0.275045
swap,50,33259224.500000,,,,80,3133.800004,0.245171
swap,51,30048915.000000,,,,80,3136.520009,0.267973
swap,52,12323934.500000,,,,80,3302.440015,0.252725
swap,53,30025702.000000,,,,80,3204.420047,0.278478
swap,54,35972913.000000,,,,80,3114.300015,0.251951
swap,55,37687798.000000,,,,80,3310.540038,0.242862
swap,56,34894190.000000,,,,80,3173.720008,0.269282
swap,57,36133123.000000,,,,80,3465.180025,0.276277
swap,58,19833621.000000,,,,80,3319.220033,0.256212
swap,59,36344517.000000,,,,80,3190.820010,0.251565
swap,60,33786073.000000,,,,80,3244.760013,0.262133
swap,1,22056614.000000,,,,80,4039.730038,0.264885
swap,2,29350508.000000,,,,80,4459.590031,0.245574
swap,3,31632018.000000,,,,80,4780.030052,0.270266
swap,4,11373473.000000,,,,80,4069.650036,0.254887
swap,5,34492856.000000,,,,80,4927.530078,0.278692
swap,6,27213664.500000,,,,80,5220.370036,0.266475
swap,7,14634035.250000,,,,80,4684.830021,0.248378
swap,8,31144397.500000,,,,80,4961.810023,0.248689
swap,9,24032212.000000,,,,80,4891.910067,0.245375
swap,10,36055918.000000,,,,80,4818.110066,0.260816
swap,11,34282703.000000,,,,80,4061.950001,0.257932
swap,12,9786047.500000,,,,80,4075.910021,0.242845
swap,13,36287776.000000,,,,80,4831.710066,0.243339
swap,14,30866533.500000,,,,80,4908.690060,0.245012
swap,15,32327783.000000,,,,80,5292.370045,0.260224
swap,16,10681796.250000,,,,80,5185.929997,0.258040
swap,17,19637725.500000,,,,80,4878.310061,0.240236
swap,18,6485311.250000,,,,80,3380.050005,0.233679
swap,19,20548446.500000,,,,80,4108.650009,0.255326
swap,20,36573446.000000,,,,80,5133.430006,0.271778
swap,21,34887170.000000,,,,80,4739.230068,0.261704
swap,22,33282689.000000,,,,80,4799.070047,0.247616
swap,23,10940521.750000,,,,80,4788.190056,0.262768
swap,24,32782374.000000,,,,80,4793.630016,0.262359
swap,25,31816989.500000,,,,80,4889.650060,0.293105
swap,26,36355888.000000,,,,80,4799.070065,0.236191
swap,27,26565677.000000,,,,80,4024.229984,0.266087
swap,28,29586806.500000,,,,80,5104.389991,0.281080
swap,29,27942096.000000,,,,80,4938.150051,0.280125
swap,30,24547771.000000,,,,80,4801.790066,0.273932
swap,31,32230869.000000,,,,80,4122.410016,0.244843
swap,32,10311765.750000,,,,80,4034.649983,0.270585
swap,33,35153432.000000,,,,80,4932.250063,0.295805
swap,34,29689059.500000,,,,80,4798.870047,0.328334
swap,35,26841983.000000,,,,80,4725.630039,0.241326
swap,36,24599085.000000,,,,80,4045.630032,0.277484
swap,37,35004366.000000,,,,80,4861.170031,0.241553
swap,38,36008622.000000,,,,80,4790.910046,0.245506
swap,39,9538759.750000,,,,80,4750.110054,0.255249
swap,40,26548977.500000,,,,80,4845.670071,0.247182
swap,41,20645383.500000,,,,80,4790.910046,0.262984
swap,42,33190033.000000,,,,80,4120.870035,0.296057
swap,43,33916212.000000,,,,80,4818.110066,0.261892
swap,44,34668171.000000,,,,80,4796.350052,0.256866
swap,45,31113441.500000,,,,80,4921.830071,0.284061
swap,46,24841221.500000,,,,80,4768.690067,0.240704
swap,47,33663312.000000,,,,80,4026.390056,0.249475
swap,48,35312964.000000,,,,80,5245.310076,0.252306
swap,49,17787292.000000,,,,80,4638.590046,0.265852
swap,50,29257100.000000,,,,80,4780.030064,0.265872
swap,51,12200438.750000,,,,80,5158.730053,0.260044
swap,52,32096064.000000,,,,80,4788.190067,0.231222
swap,53,40867619.000000,,,,80,5228.630045,0.288119
swap,54,38412965.000000,,,,80,5182.750017,0.253944
swap,55,28835631.500000,,,,80,5065.790043,0.269644
swap,56,14389179.250000,,,,80,4426.129997,0.241354
swap,57,29990849.000000,,,,80,3980.710026,0.257510
swap,58,34678003.000000,,,,80,4790.910027,0.234950
swap,59,35578090.000000,,,,80,4785.470051,0.266532
swap,60,10939766.250000,,,,80,4720.190037,0.270894
swap,1,35154118.000000,,,,80,5110.660082,0.262052
swap,2,27167646.000000,,,,80,6287.800056,0.270160
swap,3,52032599.000000,,,,80,6104.720089,0.256619
swap,4,14598798.750000,,,,80,6137.740099,0.257917
swap,5,28451698.500000,,,,80,6263.320078,0.264302
swap,6,21632038.500000,,,,80,6159.500077,0.272261
swap,7,30114129.500000,,,,80,6907.640066,0.255407
swap,8,11128821.750000,,,,80,6696.580019,0.238126
swap,9,16625408.000000,,,,80,6828.300064,0.283468
swap,10,34342618.000000,,,,80,5515.179989,0.306000
swap,11,20425746.000000,,,,80,6510.640036,0.267782
swap,12,12432469.500000,,,,80,6546.000098,0.254690
swap,13,13712370.000000,,,,80,6301.820097,0.276174
swap,14,15807027.250000,,,,80,6368.540089,0.262528
swap,15,50394176.000000,,,,80,4764.120064,0.282843
swap,16,15042621.500000,,,,80,5324.460062,0.264790
swap,17,15555524.250000,,,,80,5478.000063,0.246179
swap,18,40266499.000000,,,,80,5414.160059,0.272327
swap,19,7214557.250000,,,,80,6657.680111,0.269969
swap,20,19645725.500000,,,,80,5571.920089,0.252385
swap,21,7523569.125000,,,,80,6356.059973,0.254238
swap,22,28079715.500000,,,,80,5466.760035,0.253191
swap,23,32767235.500000,,,,80,6565.400076,0.265510
swap,24,44273499.000000,,,,80,6175.820084,0.246505
swap,25,15403249.500000,,,,80,6187.160097,0.256613
swap,26,17780878.000000,,,,80,6377.900042,0.252493
swap,27,26336227.000000,,,,80,6589.480053,0.255472
swap,28,6920841.250000,,,,80,7075.740049,0.236122
swap,29,11661345.000000,,,,80,5520.700094,0.252750
swap,30,27193424.000000,,,,80,5447.680071,0.255507
swap,31,47004534.000000,,,,80,6118.700068,0.241453
swap,32,39404071.000000,,,,80,6219.340084,0.268537
swap,33,18772338.500000,,,,80,6170.840094,0.235068
swap,34,46506299.000000,,,,80,6241.460079,0.270187
swap,35,43446962.000000,,,,80,6189.880060,0.299827
swap,36,32410635.000000,,,,80,6727.780117,0.345036
swap,37,61486801.000000,,,,80,6271.380045,0.360480
swap,38,21641822.500000,,,,80,6352.600043,0.285561
swap,39,14309467.750000,,,,80,6697.860060,0.254939
swap,40,38975440.000000,,,,80,6339.840048,0.269958
swap,41,17003999.500000,,,,80,6115.980082,0.402090
swap,42,68637034.000000,,,,80,6262.800043,0.353539
swap,43,56241515.000000,,,,80,5514.800091,0.348573
swap,44,33411486.500000,,,,80,6241.460093,0.328547
swap,45,10444129.250000,,,,80,6006.860080,0.323597
swap,46,22512754.500000,,,,80,4990.420099,0.251814
swap,47,7115092.625000,,,,80,6320.800091,0.270980
swap,48,54609144.000000,,,,80,5425.100056,0.273028
swap,49,14134696.500000,,,,80,6107.600061,0.251082
swap,50,15495205.500000,,,,80,5487.600067,0.266014
swap,51,36671854.000000,,,,80,6189.880093,0.270591
swap,52,49061231.000000,,,,80,6521.060081,0.238086
swap,53,17472847.000000,,,,80,6211.640098,0.260522
swap,54,43645609.000000,,,,80,6179.000063,0.297649
swap,55,26738380.000000,,,,80,5468.660084,0.297225
swap,56,14562001.500000,,,,80,5952.980022,0.257676
swap,57,42145259.000000,,,,80,6423.320059,0.281712
swap,58,64827675.000000,,,,80,6278.720068,0.277303
swap,59,18924457.500000,,,,80,7087.460084,0.280619
swap,60,13576781.000000,,,,80,6145.900095,0.267241
swap,1,33319176.000000,,,,80,14759.909969,0.312930
swap,2,31005971.500000,,,,80,16998.409943,0.271582
swap,3,34536578.000000,,,,80,15363.689942,0.324917
swap,4,24389526.500000,,,,80,17016.629975,0.341317
swap,5,10234009.000000,,,,80,14530.849953,0.346477
swap,6,31267269.000000,,,,80,15243.549938,0.313008
swap,7,35255055.000000,,,,80,16431.669972,0.319075
swap,8,38601716.000000,,,,80,13998.749968,0.355672
swap,9,26993288.000000,,,,80,15994.889982,0.323459
swap,10,17916416.000000,,,,80,16045.429970,0.307247
swap,11,17527651.000000,,,,80,13843.170002,0.386457
swap,12,37923049.000000,,,,80,16185.089928,0.426027
swap,13,36057378.000000,,,,80,14064.769968,0.404350
swap,14,23946324.000000,,,,80,14552.669953,0.433607
swap,15,32119047.500000,,,,80,15400.469917,0.402997
swap,16,40075677.000000,,,,80,17161.549997,0.340107
swap,17,25627442.500000,,,,80,14619.269947,0.389029
swap,18,29374980.000000,,,,80,14386.189947,0.397535
swap,19,12499200.250000,,,,80,14523.149948,0.328332
swap,20,23347450.500000,,,,80,15404.069969,0.431053
swap,21,8458692.250000,,,,80,14457.429962,0.496793
swap,22,8753503.500000,,,,80,14402.509925,0.350499
swap,23,8295779.375000,,,,80,15335.629902,0.333590
swap,24,31074540.000000,,,,80,17801.429914,0.312973
swap,25,34039098.000000,,,,80,16338.169937,0.261639
swap,26,36191977.000000,,,,80,16242.609983,0.271337
swap,27,20340924.500000,,,,80,15467.449951,0.299769
swap,28,32517558.000000,,,,80,16190.469963,0.276106
swap,29,34342899.000000,,,,80,15390.429962,0.266095
swap,30,31011600.000000,,,,80,14709.729978,0.293004
swap,31,32985735.000000,,,,80,14648.669953,0.282527
swap,32,22455894.000000,,,,80,13912.949963,0.262921
swap,33,36555206.000000,,,,80,14639.249931,0.269092
swap,34,34782817.000000,,,,80,15363.530002,0.284365
swap,35,10924974.750000,,,,80,13892.269908,0.301770
swap,36,31365315.500000,,,,80,16286.109989,0.314813
swap,37,35391399.000000,,,,80,15353.329994,0.294178
swap,38,13466750.000000,,,,80,13803.490036,0.301713
swap,39,30805353.000000,,,,80,15333.349983,0.268951
swap,40,27103373.500000,,,,80,15357.789948,0.262565
swap,41,20478054.000000,,,,80,15417.629933,0.269561
swap,42,32456284.000000,,,,80,14743.489948,0.286344
swap,43,13579025.750000,,,,80,14480.189987,0.292714
swap,44,34970672.000000,,,,80,14427.249986,0.316784
swap,45,27519910.000000,,,,80,15478.229916,0.304350
swap,46,27713604.000000,,,,80,14066.970005,0.294674
swap,47,10942633.250000,,,,80,13073.509946,0.277719
swap,48,24718462.500000,,,,80,13735.529976,0.282915
swap,49,21550770.000000,,,,80,14688.109986,0.270363
swap,50,32977220.500000,,,,80,14517.669991,0.256583
swap,51,29751362.000000,,,,80,15232.669975,0.275983
swap,52,16779951.000000,,,,80,17035.449947,0.265823
swap,53,30797398.000000,,,,80,15433.089939,0.292804
swap,54,5772529.125000,,,,80,13902.130043,0.284607
swap,55,31228483.000000,,,,80,16226.029956,0.258090
swap,56,23544212.000000,,,,80,14048.389935,0.264340
swap,57,29087907.000000,,,,80,15337.569958,0.299757
swap,58,10131627.500000,,,,80,16102.709923,0.289780
swap,59,10291611.250000,,,,80,16256.209915,0.289933
swap,60,35874991.000000,,,,80,15428.289946,0.257416
swap,1,29819966.500000,,,,80,26236.350047,0.274152
swap,2,12055755.500000,,,,80,24108.690119,0.266285
swap,3,18716330.000000,,,,80,23131.730007,0.296772
swap,4,14152577.750000,,,,80,23230.750039,0.291980
swap,5,27801239.000000,,,,80,24509.130008,0.275303
swap,6,34530933.000000,,,,80,24461.690027,0.260064
swap,7,8689164.250000,,,,80,26496.650030,0.285023
swap,8,24315662.500000,,,,80,23494.310025,0.261897
swap,9,20460712.000000,,,,80,24891.030021,0.291377
swap,10,33974978.000000,,,,80,24862.470028,0.303513
swap,11,12927102.250000,,,,80,23255.310009,0.287992
swap,12,60318775.000000,,,,80,24829.250103,0.240815
swap,13,15221770.250000,,,,80,24116.409996,0.301055
swap,14,57547494.000000,,,,80,25781.469959,0.282774
swap,15,22195756.000000,,,,80,24843.070005,0.270066
swap,16,21591521.500000,,,,80,25562.990070,0.260454
swap,17,18812022.000000,,,,80,22400.210033,0.268053
swap,18,58503662.000000,,,,80,24695.829975,0.293995
swap,19,16556704.000000,,,,80,26149.170032,0.266501
swap,20,71434934.000000,,,,80,24717.129955,0.293452
swap,21,64804100.000000,,,,80,24473.510044,0.284151
swap,22,21656501.000000,,,,80,23137.310047,0.278847
swap,23,48056558.000000,,,,80,23532.170132,0.298916
swap,24,21632125.000000,,,,80,22342.990047,0.350483
swap,25,12634067.250000,,,,80,21865.090034,0.317910
swap,26,31106690.000000,,,,80,23140.910042,0.318511
swap,27,47072450.000000,,,,80,25648.450065,0.262907
swap,28,59170233.000000,,,,80,25066.950004,0.262022
